2.110000000000000142e+01 2.000000000000000111e-01 1.705426356589147263e-01 2.663043478260869734e-01 2.557414233059256969e-01 4.047619047619047672e-01 6.666666666666666297e-01 1.000000000000000000e+00
2.600000000000000000e+01 2.000000000000000111e-01 7.235142118863048533e-02 1.250000000000000000e-01 1.633115962574425983e-01 5.952380952380952328e-01 1.666666666666666574e-01 5.000000000000000000e-01
2.500000000000000000e+01 2.000000000000000111e-01 1.369509043927648606e-01 3.750000000000000000e-01 2.999716472923164012e-01 3.273809523809523836e-01 4.166666666666666852e-01 5.000000000000000000e-01
2.600000000000000000e+01 2.000000000000000111e-01 1.033591731266149810e-01 2.554347826086956763e-01 2.205840657782818237e-01 4.464285714285713969e-01 3.333333333333333148e-01 1.000000000000000000e+00
1.500000000000000000e+01 1.000000000000000000e+00 8.578811369509043994e-01 5.652173913043477826e-01 6.090161610433796335e-01 8.928571428571428770e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+01 2.000000000000000111e-01 1.369509043927648606e-01 1.630434782608695676e-01 2.546073149985823569e-01 5.952380952380952328e-01 1.666666666666666574e-01 5.000000000000000000e-01
2.060000000000000142e+01 5.999999999999999778e-01 4.211886304909560619e-01 3.206521739130434590e-01 5.009923447689254017e-01 4.642857142857143016e-01 6.666666666666666297e-01 0.000000000000000000e+00
2.350000000000000000e+01 5.999999999999999778e-01 2.713178294573643234e-01 3.478260869565217295e-01 3.152821094414516856e-01 2.738095238095237804e-01 9.166666666666666297e-01 0.000000000000000000e+00
3.429999999999999716e+01 2.000000000000000111e-01 7.493540051679586922e-02 1.739130434782608647e-01 1.630280691806067495e-01 4.642857142857143016e-01 8.333333333333333703e-01 5.000000000000000000e-01
2.600000000000000000e+01 2.000000000000000111e-01 7.751937984496123923e-02 1.793478260869565133e-01 1.820243833286078750e-01 5.773809523809523281e-01 5.000000000000000000e-01 0.000000000000000000e+00
3.200000000000000000e+01 2.000000000000000111e-01 5.943152454780361443e-02 1.141304347826086890e-01 9.980153104621491966e-02 4.583333333333332593e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.600000000000000000e+01 1.000000000000000000e+00 6.046511627906976383e-01 5.108695652173913526e-01 7.167564502409979887e-01 3.571428571428571508e-01 3.333333333333333148e-01 0.000000000000000000e+00
1.500000000000000000e+01 1.000000000000000000e+00 7.286821705426356210e-01 5.380434782608695121e-01 7.000283527076835988e-01 2.976190476190476164e-01 2.500000000000000000e-01 0.000000000000000000e+00
3.810000000000000142e+01 2.000000000000000111e-01 5.426356589147286746e-02 7.608695652173913526e-02 1.006521122767224247e-01 6.428571428571429047e-01 8.333333333333333703e-01 1.000000000000000000e+00
1.300000000000000000e+01 1.000000000000000000e+00 8.578811369509043994e-01 5.652173913043477826e-01 8.083356960589735962e-01 2.380952380952380820e-01 2.500000000000000000e-01 0.000000000000000000e+00
2.450000000000000000e+01 2.000000000000000111e-01 7.751937984496123923e-02 7.608695652173913526e-02 1.562234193365466539e-01 8.392857142857143016e-01 5.000000000000000000e-01 0.000000000000000000e+00
1.700000000000000000e+01 1.000000000000000000e+00 4.961240310077519311e-01 3.478260869565217295e-01 6.937907570172952010e-01 6.547619047619047672e-01 5.833333333333333703e-01 0.000000000000000000e+00
2.419999999999999929e+01 5.999999999999999778e-01 2.015503875968992220e-01 4.021739130434782705e-01 3.734051601927984021e-01 3.452380952380952883e-01 9.166666666666666297e-01 1.000000000000000000e+00
2.950000000000000000e+01 2.000000000000000111e-01 7.751937984496123923e-02 1.195652173913043514e-01 1.480011341083073417e-01 5.119047619047619735e-01 6.666666666666666297e-01 1.000000000000000000e+00
1.500000000000000000e+01 1.000000000000000000e+00 9.328165374677002131e-01 8.260869565217391353e-01 7.734618656081655441e-01 1.190476190476190410e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 1.000000000000000000e+00 6.459948320413436695e-01 5.652173913043477826e-01 7.039977317833853165e-01 2.976190476190476164e-01 8.333333333333332871e-02 0.000000000000000000e+00
4.400000000000000000e+01 2.000000000000000111e-01 7.493540051679586922e-02 3.260869565217391214e-02 1.465834987241281528e-01 9.880952380952381375e-01 1.000000000000000000e+00 5.000000000000000000e-01
2.100000000000000000e+01 5.999999999999999778e-01 2.248062015503876077e-01 3.315217391304347561e-01 2.435497590019846947e-01 3.571428571428571508e-01 2.500000000000000000e-01 0.000000000000000000e+00
1.750000000000000000e+01 1.000000000000000000e+00 6.459948320413436695e-01 5.108695652173913526e-01 6.994612985540119565e-01 3.392857142857142461e-01 6.666666666666666297e-01 0.000000000000000000e+00
2.510000000000000142e+01 2.000000000000000111e-01 1.860465116279069742e-01 2.282608695652173780e-01 3.138644740572724690e-01 4.404761904761904656e-01 6.666666666666666297e-01 0.000000000000000000e+00
1.619999999999999929e+01 5.999999999999999778e-01 2.454780361757105955e-01 4.728260869565217295e-01 5.094981570740005905e-01 4.642857142857143016e-01 6.666666666666666297e-01 5.000000000000000000e-01
3.220000000000000284e+01 2.000000000000000111e-01 1.033591731266149810e-01 1.576086956521739191e-01 1.848596540969662527e-01 4.285714285714284921e-01 8.333333333333333703e-01 1.000000000000000000e+00
2.400000000000000000e+01 2.000000000000000111e-01 1.162790697674418589e-01 2.663043478260869734e-01 1.885455060958321494e-01 4.464285714285713969e-01 1.666666666666666574e-01 1.000000000000000000e+00
2.700000000000000000e+01 2.000000000000000111e-01 8.527131782945736316e-02 2.010869565217391353e-01 1.669974482563084672e-01 4.345238095238095344e-01 5.000000000000000000e-01 5.000000000000000000e-01
1.819999999999999929e+01 1.000000000000000000e+00 6.459948320413436695e-01 4.836956521739130266e-01 6.285795293450524568e-01 4.285714285714284921e-01 7.500000000000000000e-01 0.000000000000000000e+00
3.100000000000000000e+01 2.000000000000000111e-01 2.842377260981912221e-02 1.141304347826086890e-01 1.097249787354692419e-01 4.761904761904761640e-01 3.333333333333333148e-01 5.000000000000000000e-01
2.200000000000000000e+01 2.000000000000000111e-01 1.033591731266149810e-01 2.608695652173912971e-01 2.171817408562517759e-01 5.059523809523809312e-01 2.500000000000000000e-01 1.000000000000000000e+00
1.700000000000000000e+01 1.000000000000000000e+00 6.046511627906976383e-01 5.108695652173913526e-01 5.205557130705982249e-01 1.488095238095238082e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.850000000000000000e+01 1.000000000000000000e+00 7.545219638242893767e-01 5.652173913043477826e-01 6.597675077969946678e-01 2.976190476190476164e-01 7.500000000000000000e-01 0.000000000000000000e+00
2.660000000000000142e+01 1.000000000000000000e+00 7.286821705426356210e-01 3.206521739130434590e-01 5.988091862772895180e-01 6.547619047619047672e-01 9.166666666666666297e-01 0.000000000000000000e+00
1.300000000000000000e+01 1.000000000000000000e+00 8.578811369509043994e-01 7.826086956521739468e-01 7.964275588318684429e-01 2.678571428571428492e-01 1.666666666666666574e-01 0.000000000000000000e+00
3.600000000000000000e+01 2.000000000000000111e-01 1.007751937984496110e-01 1.576086956521739191e-01 1.678480294868159861e-01 3.869047619047618625e-01 1.000000000000000000e+00 1.000000000000000000e+00
2.800000000000000000e+01 2.000000000000000111e-01 1.860465116279069742e-01 2.391304347826087029e-01 1.845761270201304316e-01 4.464285714285713969e-01 8.333333333333332871e-02 0.000000000000000000e+00
2.000000000000000000e+01 5.999999999999999778e-01 4.056847545219638418e-01 2.934782608695652439e-01 5.778281825914375336e-01 5.773809523809523281e-01 5.000000000000000000e-01 0.000000000000000000e+00
1.200000000000000000e+01 1.000000000000000000e+00 7.286821705426356210e-01 6.195652173913043237e-01 8.060674794442869162e-01 3.273809523809523836e-01 1.666666666666666574e-01 0.000000000000000000e+00
2.450000000000000000e+01 2.000000000000000111e-01 2.144702842377260998e-01 2.282608695652173780e-01 3.195350155939892245e-01 4.761904761904761640e-01 5.833333333333333703e-01 0.000000000000000000e+00
3.100000000000000000e+01 2.000000000000000111e-01 2.067183462532299829e-02 3.260869565217391214e-02 1.020697476609016240e-02 5.059523809523809312e-01 3.333333333333333148e-01 1.000000000000000000e+00
1.750000000000000000e+01 5.999999999999999778e-01 4.702842377260981754e-01 3.478260869565217295e-01 5.406861355259426904e-01 4.999999999999998890e-01 5.833333333333333703e-01 0.000000000000000000e+00
2.300000000000000000e+01 2.000000000000000111e-01 1.214470284237726128e-01 2.663043478260869734e-01 3.064927700595406757e-01 4.166666666666666297e-01 4.166666666666666852e-01 5.000000000000000000e-01
2.200000000000000000e+01 2.000000000000000111e-01 1.369509043927648606e-01 2.826086956521738913e-01 3.776580663453359965e-01 3.869047619047618625e-01 4.166666666666666852e-01 5.000000000000000000e-01
3.600000000000000000e+01 2.000000000000000111e-01 7.751937984496123923e-02 1.304347826086956486e-01 1.451658633399489640e-01 5.535714285714286031e-01 1.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+01 2.000000000000000111e-01 1.369509043927648606e-01 3.478260869565217295e-01 2.968528494471222023e-01 3.571428571428571508e-01 2.500000000000000000e-01 5.000000000000000000e-01
3.100000000000000000e+01 2.000000000000000111e-01 2.842377260981912221e-02 1.141304347826086890e-01 9.554862489367735301e-02 6.547619047619047672e-01 3.333333333333333148e-01 1.000000000000000000e+00
3.300000000000000000e+01 2.000000000000000111e-01 5.943152454780361443e-02 3.804347826086956763e-02 5.160192798412248372e-02 5.595238095238094234e-01 5.000000000000000000e-01 1.000000000000000000e+00
1.850000000000000000e+01 5.999999999999999778e-01 4.702842377260981754e-01 2.826086956521738913e-01 5.421037709101219626e-01 6.547619047619047672e-01 5.833333333333333703e-01 0.000000000000000000e+00
2.150000000000000000e+01 2.000000000000000111e-01 1.369509043927648606e-01 3.478260869565217295e-01 2.798412248369719357e-01 2.857142857142857539e-01 5.833333333333333703e-01 5.000000000000000000e-01
2.580000000000000071e+01 2.000000000000000111e-01 2.273901808785529777e-01 2.500000000000000000e-01 2.855117663736886913e-01 3.809523809523809312e-01 9.166666666666666297e-01 0.000000000000000000e+00
2.839999999999999858e+01 2.000000000000000111e-01 2.144702842377260998e-01 2.391304347826087029e-01 2.996881202154805801e-01 4.761904761904761640e-01 7.500000000000000000e-01 0.000000000000000000e+00
1.300000000000000000e+01 1.000000000000000000e+00 6.175710594315245716e-01 4.565217391304347561e-01 7.045647859370569588e-01 3.571428571428571508e-01 1.666666666666666574e-01 0.000000000000000000e+00
2.380000000000000071e+01 2.000000000000000111e-01 2.144702842377260998e-01 2.119565217391304324e-01 3.521406294301105966e-01 5.714285714285715079e-01 6.666666666666666297e-01 0.000000000000000000e+00
2.600000000000000000e+01 2.000000000000000111e-01 7.493540051679586922e-02 1.576086956521739191e-01 1.848596540969662527e-01 6.071428571428570953e-01 5.833333333333333703e-01 1.000000000000000000e+00
2.600000000000000000e+01 2.000000000000000111e-01 7.493540051679586922e-02 0.000000000000000000e+00 6.294301105755599479e-02 7.440476190476190688e-01 0.000000000000000000e+00 5.000000000000000000e-01
3.229999999999999716e+01 2.000000000000000111e-01 7.493540051679586922e-02 1.141304347826086890e-01 1.281542387297986973e-01 5.833333333333333703e-01 9.166666666666666297e-01 1.000000000000000000e+00
2.660000000000000142e+01 2.000000000000000111e-01 2.144702842377260998e-01 2.065217391304347838e-01 2.897646725262262302e-01 4.999999999999998890e-01 9.166666666666666297e-01 0.000000000000000000e+00
1.600000000000000000e+01 5.999999999999999778e-01 4.909560723514211911e-01 3.478260869565217295e-01 5.724411681315565437e-01 5.952380952380952328e-01 3.333333333333333148e-01 0.000000000000000000e+00
3.300000000000000000e+01 2.000000000000000111e-01 5.943152454780361443e-02 3.804347826086956763e-02 5.160192798412248372e-02 5.654761904761904656e-01 4.166666666666666852e-01 1.000000000000000000e+00
1.300000000000000000e+01 1.000000000000000000e+00 6.459948320413436695e-01 5.652173913043477826e-01 6.597675077969946678e-01 3.095238095238094789e-01 5.000000000000000000e-01 0.000000000000000000e+00
2.300000000000000000e+01 2.000000000000000111e-01 1.860465116279069742e-01 1.739130434782608647e-01 2.775730082222852557e-01 6.250000000000000000e-01 4.166666666666666852e-01 0.000000000000000000e+00
1.400000000000000000e+01 1.000000000000000000e+00 9.974160206718346577e-01 9.456521739130434590e-01 7.771477176070314963e-01 5.952380952380952051e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+01 1.000000000000000000e+00 7.286821705426356210e-01 7.282608695652174058e-01 7.845194216047632896e-01 2.440476190476190133e-01 5.000000000000000000e-01 0.000000000000000000e+00
1.100000000000000000e+01 1.000000000000000000e+00 8.578811369509043994e-01 5.652173913043477826e-01 9.594556280124751924e-01 3.571428571428571508e-01 2.500000000000000000e-01 0.000000000000000000e+00
3.350000000000000000e+01 2.000000000000000111e-01 7.751937984496123923e-02 2.010869565217391353e-01 1.309895094981570751e-01 4.702380952380952328e-01 5.833333333333333703e-01 0.000000000000000000e+00
1.900000000000000000e+01 5.999999999999999778e-01 4.237726098191214597e-01 2.934782608695652439e-01 2.894811454493904090e-01 2.976190476190476164e-01 8.333333333333332871e-02 0.000000000000000000e+00
1.900000000000000000e+01 5.999999999999999778e-01 4.056847545219638418e-01 2.934782608695652439e-01 5.718741139778849014e-01 5.773809523809523281e-01 5.833333333333333703e-01 0.000000000000000000e+00
2.880000000000000071e+01 5.999999999999999778e-01 2.713178294573643234e-01 3.750000000000000000e-01 2.784235894527927191e-01 1.964285714285714524e-01 7.500000000000000000e-01 0.000000000000000000e+00
2.500000000000000000e+01 2.000000000000000111e-01 7.751937984496123923e-02 3.092090889228752970e-01 1.227672242699177768e-01 6.547619047619047672e-01 8.333333333333332871e-02 0.000000000000000000e+00
2.600000000000000000e+01 2.000000000000000111e-01 5.943152454780361443e-02 1.304347826086956486e-01 9.696626027785654189e-02 7.440476190476190688e-01 8.333333333333332871e-02 0.000000000000000000e+00
2.400000000000000000e+01 2.000000000000000111e-01 1.240310077519379828e-01 1.576086956521739191e-01 1.545222568755316161e-01 4.464285714285713969e-01 2.500000000000000000e-01 5.000000000000000000e-01
1.900000000000000000e+01 5.999999999999999778e-01 4.702842377260981754e-01 2.934782608695652439e-01 4.732066912390133218e-01 4.166666666666666297e-01 8.333333333333332871e-02 0.000000000000000000e+00
3.510000000000000142e+01 2.000000000000000111e-01 3.359173126614987265e-02 7.608695652173913526e-02 4.167848029486816153e-02 4.821428571428572063e-01 9.166666666666666297e-01 1.000000000000000000e+00
4.660000000000000142e+01 2.000000000000000111e-01 4.651162790697674354e-02 1.032608695652173919e-01 1.409129571874113973e-01 5.892857142857141906e-01 8.333333333333333703e-01 1.000000000000000000e+00
3.379999999999999716e+01 2.000000000000000111e-01 7.493540051679586922e-02 1.141304347826086890e-01 1.508364048766657195e-01 5.952380952380952328e-01 8.333333333333333703e-01 1.000000000000000000e+00
1.600000000000000000e+01 1.000000000000000000e+00 6.459948320413436695e-01 5.652173913043477826e-01 8.179756166713920695e-01 3.869047619047618625e-01 4.166666666666666852e-01 0.000000000000000000e+00
2.100000000000000000e+01 2.000000000000000111e-01 1.343669250645994906e-01 2.228260869565217295e-01 3.872979869577544698e-01 6.845238095238095344e-01 1.666666666666666574e-01 5.000000000000000000e-01
1.300000000000000000e+01 1.000000000000000000e+00 8.578811369509043994e-01 6.739130434782608647e-01 8.882903317266799270e-01 2.380952380952380820e-01 8.333333333333332871e-02 0.000000000000000000e+00
2.000000000000000000e+01 5.999999999999999778e-01 4.237726098191214597e-01 2.934782608695652439e-01 3.688687269634249866e-01 4.761904761904761640e-01 4.166666666666666852e-01 0.000000000000000000e+00
3.069999999999999929e+01 5.999999999999999778e-01 1.989664082687338520e-01 1.630434782608695676e-01 4.386163878650410908e-01 6.904761904761905766e-01 9.166666666666666297e-01 5.000000000000000000e-01
3.410000000000000142e+01 2.000000000000000111e-01 4.651162790697674354e-02 1.032608695652173919e-01 1.026368018145732974e-01 4.285714285714284921e-01 7.500000000000000000e-01 1.000000000000000000e+00
2.500000000000000000e+01 2.000000000000000111e-01 1.162790697674418589e-01 2.663043478260869734e-01 1.743691522540402605e-01 3.571428571428571508e-01 8.333333333333332871e-02 1.000000000000000000e+00
1.800000000000000000e+01 5.999999999999999778e-01 4.056847545219638418e-01 3.206521739130434590e-01 4.275588318684434563e-01 5.059523809523809312e-01 2.500000000000000000e-01 0.000000000000000000e+00
1.550000000000000000e+01 1.000000000000000000e+00 7.286821705426356210e-01 6.739130434782608647e-01 7.235611000850581398e-01 2.023809523809523836e-01 5.833333333333333703e-01 0.000000000000000000e+00
2.300000000000000000e+01 2.000000000000000111e-01 7.493540051679586922e-02 4.347826086956521618e-02 1.817408562517720538e-01 9.226190476190475609e-01 1.666666666666666574e-01 5.000000000000000000e-01
3.410000000000000142e+01 2.000000000000000111e-01 5.943152454780361443e-02 1.195652173913043514e-01 1.054720725829316752e-01 4.761904761904761640e-01 9.166666666666666297e-01 1.000000000000000000e+00
3.800000000000000000e+01 2.000000000000000111e-01 5.943152454780361443e-02 1.141304347826086890e-01 1.083073433512900530e-01 4.880952380952380265e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 2.000000000000000111e-01 5.167958656330749051e-02 1.630434782608695676e-01 1.281542387297986973e-01 3.869047619047618625e-01 8.333333333333332871e-02 5.000000000000000000e-01
4.089999999999999858e+01 2.000000000000000111e-01 4.392764857881136659e-02 3.092090889228752970e-01 6.294301105755599479e-02 5.535714285714286031e-01 8.333333333333333703e-01 5.000000000000000000e-01
2.500000000000000000e+01 2.000000000000000111e-01 1.860465116279069742e-01 1.576086956521739191e-01 2.633966543804933114e-01 5.357142857142856984e-01 3.333333333333333148e-01 0.000000000000000000e+00
3.610000000000000142e+01 2.000000000000000111e-01 7.751937984496123923e-02 1.086956521739130405e-01 5.301956336830167260e-02 3.809523809523809312e-01 6.666666666666666297e-01 0.000000000000000000e+00
1.700000000000000000e+01 5.999999999999999778e-01 4.702842377260981754e-01 2.934782608695652439e-01 4.865324638502976917e-01 4.464285714285713969e-01 8.333333333333332871e-02 0.000000000000000000e+00
2.100000000000000000e+01 5.999999999999999778e-01 3.410852713178294526e-01 2.119565217391304324e-01 2.761553728381060391e-01 4.761904761904761640e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.639999999999999858e+01 2.000000000000000111e-01 1.860465116279069742e-01 2.282608695652173780e-01 3.563935355826481355e-01 6.011904761904762751e-01 8.333333333333333703e-01 0.000000000000000000e+00
3.150000000000000000e+01 2.000000000000000111e-01 7.751937984496123923e-02 1.195652173913043514e-01 1.224836971930819418e-01 6.250000000000000000e-01 5.833333333333333703e-01 1.000000000000000000e+00
2.000000000000000000e+01 2.000000000000000111e-01 1.602067183462532185e-01 3.043478260869565410e-01 4.357811170966827130e-01 4.583333333333332593e-01 5.000000000000000000e-01 5.000000000000000000e-01
2.000000000000000000e+01 1.000000000000000000e+00 5.012919896640827266e-01 3.478260869565217295e-01 4.559115395520272340e-01 3.273809523809523836e-01 4.166666666666666852e-01 0.000000000000000000e+00
2.389999999999999858e+01 2.000000000000000111e-01 1.317829457364341206e-01 2.771739130434782705e-01 2.245534448539835692e-01 4.107142857142856984e-01 6.666666666666666297e-01 1.000000000000000000e+00
1.550000000000000000e+01 1.000000000000000000e+00 7.312661498708010743e-01 5.217391304347825942e-01 6.920895945562801632e-01 3.750000000000000000e-01 7.500000000000000000e-01 0.000000000000000000e+00
2.600000000000000000e+01 2.000000000000000111e-01 1.369509043927648606e-01 3.641304347826087029e-01 1.760703147150552983e-01 2.678571428571428492e-01 0.000000000000000000e+00 5.000000000000000000e-01
2.500000000000000000e+01 2.000000000000000111e-01 9.302325581395348708e-02 2.663043478260869734e-01 2.160476325489084082e-01 5.654761904761904656e-01 0.000000000000000000e+00 5.000000000000000000e-01
2.100000000000000000e+01 5.999999999999999778e-01 3.385012919896641104e-01 2.391304347826087029e-01 2.934505245250921268e-01 4.166666666666666297e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 1.000000000000000000e+00 9.612403100775194220e-01 9.184782608695651884e-01 8.851715338814857281e-01 1.785714285714285754e-01 2.500000000000000000e-01 0.000000000000000000e+00
2.300000000000000000e+01 2.000000000000000111e-01 1.860465116279069742e-01 2.010869565217391353e-01 2.908987808335696257e-01 5.357142857142856984e-01 4.166666666666666852e-01 0.000000000000000000e+00
3.100000000000000000e+01 2.000000000000000111e-01 1.317829457364341206e-01 1.956521739130434867e-01 3.138644740572724690e-01 6.785714285714284921e-01 1.000000000000000000e+00 0.000000000000000000e+00
2.550000000000000000e+01 2.000000000000000111e-01 1.395348837209302306e-01 2.717391304347825942e-01 1.947831017862205749e-01 4.464285714285713969e-01 5.833333333333333703e-01 0.000000000000000000e+00
1.800000000000000000e+01 5.999999999999999778e-01 4.702842377260981754e-01 2.282608695652173780e-01 3.992061241848596786e-01 5.059523809523809312e-01 2.500000000000000000e-01 0.000000000000000000e+00
2.950000000000000000e+01 2.000000000000000111e-01 7.493540051679586922e-02 1.358695652173912971e-01 6.010774028919761702e-02 2.499999999999999445e-01 5.000000000000000000e-01 5.000000000000000000e-01
3.500000000000000000e+01 2.000000000000000111e-01 1.033591731266149914e-02 1.250000000000000000e-01 0.000000000000000000e+00 5.952380952380952328e-01 8.333333333333332871e-02 1.000000000000000000e+00
2.060000000000000142e+01 5.999999999999999778e-01 4.056847545219638418e-01 3.478260869565217295e-01 4.953218032322087017e-01 5.119047619047619735e-01 7.500000000000000000e-01 0.000000000000000000e+00
1.989999999999999858e+01 1.000000000000000000e+00 4.961240310077519311e-01 3.478260869565217295e-01 4.967394386163878628e-01 4.464285714285713969e-01 6.666666666666666297e-01 0.000000000000000000e+00
2.200000000000000000e+01 2.000000000000000111e-01 1.395348837209302306e-01 2.173913043478260809e-01 2.217181740856251637e-01 4.761904761904761640e-01 1.666666666666666574e-01 0.000000000000000000e+00
1.400000000000000000e+01 1.000000000000000000e+00 7.312661498708010743e-01 5.543478260869565410e-01 8.630564218882903482e-01 3.273809523809523836e-01 4.166666666666666852e-01 0.000000000000000000e+00
1.400000000000000000e+01 1.000000000000000000e+00 8.578811369509043994e-01 7.010869565217391353e-01 8.083356960589735962e-01 2.083333333333333148e-01 8.333333333333332871e-02 0.000000000000000000e+00
1.400000000000000000e+01 1.000000000000000000e+00 6.459948320413436695e-01 5.652173913043477826e-01 7.439750496172384819e-01 3.869047619047618625e-01 2.500000000000000000e-01 0.000000000000000000e+00
2.600000000000000000e+01 2.000000000000000111e-01 1.395348837209302306e-01 1.847826086956521618e-01 2.375956903884320903e-01 5.059523809523809312e-01 3.333333333333333148e-01 0.000000000000000000e+00
3.610000000000000142e+01 2.000000000000000111e-01 5.943152454780361443e-02 7.608695652173913526e-02 5.301956336830167260e-02 4.999999999999998890e-01 6.666666666666666297e-01 1.000000000000000000e+00
1.800000000000000000e+01 5.999999999999999778e-01 2.661498708010335834e-01 2.771739130434782705e-01 3.887156223419336309e-01 3.869047619047618625e-01 4.166666666666666852e-01 0.000000000000000000e+00
2.400000000000000000e+01 2.000000000000000111e-01 1.860465116279069742e-01 2.500000000000000000e-01 3.549759001984689744e-01 4.999999999999998890e-01 1.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+01 2.000000000000000111e-01 5.943152454780361443e-02 1.195652173913043514e-01 1.012191664303941085e-01 5.714285714285715079e-01 1.000000000000000000e+00 1.000000000000000000e+00
